Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-05-29 00:00:00.000000 UTC,107781.78,108891.91,105322.86,105589.75,19834.70116,2025-05-29 23:59:59.999000 UTC,2128639017.5081613,3774926,9457.49356,1015173771.5489898,0
2025-05-30 00:00:00.000000 UTC,105589.75,106313.12,103621,103985.48,23706.49799,2025-05-30 23:59:59.999000 UTC,2493078549.591861,4307572,11070.98746,1164158558.6435854,0
2025-05-31 00:00:00.000000 UTC,103985.47,104900,103068.55,104591.88,11289.35922,2025-05-31 23:59:59.999000 UTC,1174000801.507038,2343787,5278.95175,548980630.8493577,0
2025-06-01 00:00:00.000000 UTC,104591.88,105866.91,103752.49,105642.93,9709.70006,2025-06-01 23:59:59.999000 UTC,1016188486.9505996,1939359,4640.3507,485683466.9347843,0
2025-06-02 00:00:00.000000 UTC,105642.93,105935.63,103659.88,105857.99,13453.98813,2025-06-02 23:59:59.999000 UTC,1409004206.9863732,2997656,6494.65497,680177826.6144172,0
2025-06-03 00:00:00.000000 UTC,105858,106794.67,104872.5,105376.89,13259.52634,2025-06-03 23:59:59.999000 UTC,1402493746.5993218,2470698,6260.22436,662160926.8241225,0
2025-06-04 00:00:00.000000 UTC,105376.9,106000,104179,104696.86,14034.89482,2025-06-04 23:59:59.999000 UTC,1476928482.368878,2274464,6979.9491,734803757.4185839,0
2025-06-05 00:00:00.000000 UTC,104696.86,105909.71,100372.26,101508.68,22321.50154,2025-06-05 23:59:59.999000 UTC,2301567892.5305448,3963295,10005.36019,1031668517.0427113,0
2025-06-06 00:00:00.000000 UTC,101508.69,105333,101095.8,104288.44,15839.07385,2025-06-06 23:59:59.999000 UTC,1642382404.9355752,2709327,7655.60679,793575821.4357933,0
2025-06-07 00:00:00.000000 UTC,104288.43,105900,103871.09,105552.15,8344.93206,2025-06-07 23:59:59.999000 UTC,877915381,1402494,3970.01912,417664199.1912712,0
2025-06-08 00:00:00.000000 UTC,105552.15,106488.14,104964.14,105734,8048.06305,2025-06-08 23:59:59.999000 UTC,850887129.4282976,1295154,4361.42266,461098506.1,0
2025-06-09 00:00:00.000000 UTC,105734.01,110530.17,105318.37,110263.02,19975.37451,2025-06-09 23:59:59.999000 UTC,2154922022.221173,2839846,10623.88217,1146790065.5135615,0
2025-06-10 00:00:00.000000 UTC,110263.02,110400,108331.03,110274.39,17071.82839,2025-06-10 23:59:59.999000 UTC,1867620550.1921728,3003420,8009.29581,876411274.3969488,0
2025-06-11 00:00:00.000000 UTC,110274.39,110392.01,108064,108645.12,13115.91638,2025-06-11 23:59:59.999000 UTC,1434884639.7506304,2667014,6030.96867,659947218.0033869,0
2025-06-12 00:00:00.000000 UTC,108645.13,108813.55,105671.72,105671.73,17778.67218,2025-06-12 23:59:59.999000 UTC,1908309274.0868344,3517420,8291.22648,890420511.4704415,0
2025-06-13 00:00:00.000000 UTC,105671.74,106179.53,102664.31,106066.59,26180.81734,2025-06-13 23:59:59.999000 UTC,2735461890.6929703,5452577,12793.70705,1337300355.9952192,0
2025-06-14 00:00:00.000000 UTC,106066.59,106252,104300,105414.64,8798.93969,2025-06-14 23:59:59.999000 UTC,925568614.1784064,1521776,3848.55498,405001275.9262716,0
2025-06-15 00:00:00.000000 UTC,105414.63,106128.57,104494.53,105594.01,7164.20047,2025-06-15 23:59:59.999000 UTC,754596887.8748003,1564768,3356.46912,353608577.6853774,0
2025-06-16 00:00:00.000000 UTC,105594.02,108952.38,104980.37,106794.53,14922.6654,2025-06-16 23:59:59.999000 UTC,1599849840.7325244,2928998,7442.34921,797865030.1366178,0
2025-06-17 00:00:00.000000 UTC,106794.53,107771.34,103371.02,104551.17,17866.33025,2025-06-17 23:59:59.999000 UTC,1883173485,3723010,8082.6529,852365443.2,0
2025-06-18 00:00:00.000000 UTC,104551.17,105550.27,103500,104886.78,13968.64167,2025-06-18 23:59:59.999000 UTC,1461383024.362209,3468170,6656.31474,696386846.6904296,0
2025-06-19 00:00:00.000000 UTC,104886.79,105226.17,103929.27,104658.59,7678.60737,2025-06-19 23:59:59.999000 UTC,803402576,1718045,3583.19736,374871407.4107335,0
2025-06-20 00:00:00.000000 UTC,104658.59,106524.65,102345,103297.99,16419.06283,2025-06-20 23:59:59.999000 UTC,1714411911.0114017,3029404,7113.97039,743649283.0800211,0
2025-06-21 00:00:00.000000 UTC,103297.98,103982.64,100837.9,102120.01,11154.21332,2025-06-21 23:59:59.999000 UTC,1144829784.7306418,2172578,4632.93703,475270667.42267615,0
2025-06-22 00:00:00.000000 UTC,102120.02,103399.62,98200,100963.87,28746.41072,2025-06-22 23:59:59.999000 UTC,2892695407.808688,5121309,13142.02965,1322387353,0
2025-06-23 00:00:00.000000 UTC,100963.87,106074.2,99613.33,105333.93,27666.50609,2025-06-23 23:59:59.999000 UTC,2836166831.044449,4944207,13408.20163,1375654853.258466,0
2025-06-24 00:00:00.000000 UTC,105333.94,106290,104622.02,106083,14651.69335,2025-06-24 23:59:59.999000 UTC,1543451113.4563613,2973481,6848.32158,721631005.2893264,0
2025-06-25 00:00:00.000000 UTC,106083,108135.3,105808.03,107340.58,16701.15551,2025-06-25 23:59:59.999000 UTC,1789545471,2988892,8576.13709,919352853.8,0
2025-06-26 00:00:00.000000 UTC,107340.59,108272.45,106562.5,106947.06,10573.27279,2025-06-26 23:59:59.999000 UTC,1136093974.6816013,2597742,4983.08998,535471528.1944927,0
2025-06-27 00:00:00.000000 UTC,106947.06,107735.34,106356.76,107047.59,12232.44042,2025-06-27 23:59:59.999000 UTC,1308420348.9100096,2304499,4862.2801,520251258.3787664,0
2025-06-28 00:00:00.000000 UTC,107047.58,107577.75,106811.51,107296.79,3282.17352,2025-06-28 23:59:59.999000 UTC,352025390.60311353,653305,1514.41959,162441164.0132396,0
2025-06-29 00:00:00.000000 UTC,107296.79,108528.5,107172.52,108356.93,6831.7364,2025-06-29 23:59:59.999000 UTC,736708189.9495683,1223202,3771.10895,406653127.0920804,0
2025-06-30 00:00:00.000000 UTC,108356.93,108789.99,106733.33,107146.5,9754.12491,2025-06-30 23:59:59.999000 UTC,1050407152.345058,1773485,4331.3813,466474537.7882122,0
2025-07-01 00:00:00.000000 UTC,107146.51,107540,105250.85,105681.14,10505.62437,2025-07-01 23:59:59.999000 UTC,1117432945.8926363,2013289,4648.91727,494549276.18377846,0
2025-07-02 00:00:00.000000 UTC,105681.13,109730,105100.19,108849.6,17691.89592,2025-07-02 23:59:59.999000 UTC,1915699005.8772893,2444708,9248.43029,1002261738.2088752,0
2025-07-03 00:00:00.000000 UTC,108849.59,110529.18,108530.4,109584.78,13047.08225,2025-07-03 23:59:59.999000 UTC,1429459048.638326,2568944,6961.89686,763022147.9,0
2025-07-04 00:00:00.000000 UTC,109584.77,109767.59,107245,107984.24,11793.86615,2025-07-04 23:59:59.999000 UTC,1276215111.6683652,1975212,4787.79822,518313227,0
2025-07-05 00:00:00.000000 UTC,107984.25,108420.56,107756.31,108064,1138.7132,2025-07-05 23:59:59.999000 UTC,123062936.9472226,222671,591.54556,63937716,0
2025-07-06 00:00:00.000000 UTC,108198.12,108268.35,108025.97,108036,355.20453,2025-07-06 23:59:59.999000 UTC,38421096.93,67649,172.83728,18696911,0
2025-07-07 00:00:00.000000 UTC,109203.85,109476.98,108679.75,109476.98,652.41452,2025-07-07 23:59:59.999000 UTC,71119978.7,190546,326.7321,35622738.92,0
2025-07-08 00:00:00.000000 UTC,108262.94,108525,107670.12,107722.34,842.1215,2025-07-08 23:59:59.999000 UTC,91056361.87,196669,379.9087,41097717.81,0
2025-07-09 00:00:00.000000 UTC,108922.99,109136,108722.09,108823.61,405.85399,2025-07-09 23:59:59.999000 UTC,44197718.83,99875,185.4732,20202592.58,0
2025-07-10 00:00:00.000000 UTC,111234,111356,110880,111279.22,934.62174,2025-07-10 23:59:59.999000 UTC,103887726.6382013,150405,493.17456,54826860.59,0
2025-07-11 00:00:00.000000 UTC,116010.01,116098.8,115222.22,115789.71,2053.39834,2025-07-11 23:59:59.999000 UTC,237739246.7976014,335854,854.98421,98978960.46,0
2025-07-12 00:00:00.000000 UTC,117527.66,117743.19,117141.13,117646.37,790.084,2025-07-12 23:59:59.999000 UTC,92832651.94,137057,366.58946,43077714.09,0
2025-07-13 00:00:00.000000 UTC,117420,117640.61,117224.79,117420.29,444.14008,2025-07-13 23:59:59.999000 UTC,52151833.3,112302,216.29329,25394869.49,0
2025-07-14 00:00:00.000000 UTC,119086.65,119470.54,118905.18,119177.83,978.39593,2025-07-14 23:59:59.999000 UTC,116567854.9397984,234931,515.78039,61454983.53,0
2025-07-15 00:00:00.000000 UTC,119841.17,119940.83,117900,117989.89,3161.0031,2025-07-15 23:59:59.999000 UTC,375877955.5733272,438492,1266.14539,150667922,0
2025-07-16 00:00:00.000000 UTC,117758.08,118195,117420.53,117519.27,1201.47103,2025-07-16 23:59:59.999000 UTC,141505065.3010329,180632,666.28942,78477057.47,0
2025-07-17 00:00:00.000000 UTC,118630.44,119158.28,117683.53,118299.21,1336.75369,2025-07-17 23:59:59.999000 UTC,158273763.1406812,239133,618.21784,73199065.04,0
2025-07-18 00:00:00.000000 UTC,119177.56,120785.49,119020.48,120138.99,1804.48656,2025-07-18 23:59:59.999000 UTC,216592602.2629568,319176,912.78192,109562600.0786086,0
2025-07-19 00:00:00.000000 UTC,117924.84,118109.95,117613.35,118000.7,646.96159,2025-07-19 23:59:59.999000 UTC,76289494.88,126167,280.71414,33105136.15,0
2025-07-20 00:00:00.000000 UTC,117840.01,118131.2,117650,117884.29,563.92621,2025-07-20 23:59:59.999000 UTC,66494390.87,117486,286.80918,33817053.01,0
2025-07-21 00:00:00.000000 UTC,117265.11,117991.59,116515,117884.28,1716.16569,2025-07-21 23:59:59.999000 UTC,201111941.9199314,311595,787.09527,92245099.64,0
2025-07-22 00:00:00.000000 UTC,117380.36,117950,116128,117453.46,2436.39879,2025-07-22 23:59:59.999000 UTC,285394534.89888555,310526,1112.12098,130290861.3969653,0
2025-07-23 00:00:00.000000 UTC,119954.43,120090,119119.86,119308,1062.0363,2025-07-23 23:59:59.999000 UTC,126961031.6121708,170133,459.02065,54868198.53,0
2025-07-24 00:00:00.000000 UTC,118756,119138.57,118571.17,118944.89,1010.40115,2025-07-24 23:59:59.999000 UTC,120184781.5,147216,540.26375,64258064.86,0
2025-07-25 00:00:00.000000 UTC,118340.98,118451.57,117099.99,117100,4295.59166,2025-07-25 23:59:59.999000 UTC,504816132.49467033,280497,1613.99439,189752441.5533014,0
2025-07-26 00:00:00.000000 UTC,117614.31,117614.32,117138.38,117266.98,692.15335,2025-07-26 23:59:59.999000 UTC,81270733.68,96071,207.07643,24315108.83,0
2025-07-27 00:00:00.000000 UTC,117919.99,118260,117825.5,118150.38,573.1169,2025-07-27 23:59:59.999000 UTC,67667006.83,74938,331.93433,39194491.86,0
2025-07-28 00:00:00.000000 UTC,119415.56,119690.32,118960.5,119494.04,1129.1822,2025-07-28 23:59:59.999000 UTC,134712628.2242518,186877,499.67173,59619273.45,0
2025-07-29 00:00:00.000000 UTC,118062.32,118450,117450,117919.49,1186.14424,2025-07-29 23:59:59.999000 UTC,139861870.9864021,204556,529.16108,62396221.47,0
2025-07-30 00:00:00.000000 UTC,117950.75,118119,117412.53,118021.87,610.01661,2025-07-30 23:59:59.999000 UTC,71850694.2,131541,264.35197,31141102.03,0
2025-07-31 00:00:00.000000 UTC,117840.29,118542.39,117781.87,118172.36,1420.41816,2025-07-31 23:59:59.999000 UTC,167972620.0915766,155061,694.32558,82108331.71,0
2025-08-01 00:00:00.000000 UTC,115764.07,115933,114313.13,115760.31,4615.46977,2025-08-01 23:59:59.999000 UTC,531592887.1052738,545259,2152.29817,247986978.5219624,0
2025-08-02 00:00:00.000000 UTC,113297.92,113909.3,113198.63,113751.5,941.81216,2025-08-02 23:59:59.999000 UTC,106961254.2142227,238629,473.74844,53799402.02,0
2025-08-03 00:00:00.000000 UTC,112546.35,113425.01,111920,113368,1650.61092,2025-08-03 23:59:59.999000 UTC,186182882.2708937,355246,705.71974,79679235.4,0
2025-08-04 00:00:00.000000 UTC,114208.81,115000,114107.6,114811.96,1159.02884,2025-08-04 23:59:59.999000 UTC,132804839.4672944,234933,582.61955,66767740.37,0
2025-08-05 00:00:00.000000 UTC,115055.03,115127.81,114651.56,114664.83,768.15187,2025-08-05 23:59:59.999000 UTC,88259803.38,183160,391.33301,44972609.35,0
2025-08-06 00:00:00.000000 UTC,114129.75,114139.38,113491.76,113679.97,683.68204,2025-08-06 23:59:59.999000 UTC,77815038.89,192310,274.63948,31259416.18,0
2025-08-07 00:00:00.000000 UTC,114992.27,115185.58,114580.53,114769.7,808.03504,2025-08-07 23:59:59.999000 UTC,92798995.88,124082,386.32484,44373268.59,0
2025-08-08 00:00:00.000000 UTC,117472.02,117630,116770.05,116788.74,1591.1612,2025-08-08 23:59:59.999000 UTC,186329336.5624944,392897,674.3971,78978770.38,0
2025-08-09 00:00:00.000000 UTC,116674.74,116750,116506.38,116506.38,357.1299,2025-08-09 23:59:59.999000 UTC,41649150.45,74662,161.78732,18867932.05,0
2025-08-10 00:00:00.000000 UTC,116462.25,116776.59,116460.63,116734.75,720.94878,2025-08-10 23:59:59.999000 UTC,84097769.04,106113,384.91858,44903028.3,0
2025-08-11 00:00:00.000000 UTC,119294.27,121669.35,118972.59,121459.83,4748.52547,2025-08-11 23:59:59.999000 UTC,570915433.1967117,632457,2840.0002,341435356.6051305,0
2025-08-12 00:00:00.000000 UTC,118686,119108.06,118593.39,118968.74,1063.91339,2025-08-12 23:59:59.999000 UTC,126485424.1864573,181070,597.87365,71077386.2,0
2025-08-13 00:00:00.000000 UTC,120134.09,120192.1,119268.03,119274.59,1160.78178,2025-08-13 23:59:59.999000 UTC,138925756.2182181,205504,444.70119,53219714.24,0
2025-08-14 00:00:00.000000 UTC,123306.44,124474,123251.9,123568.65,2428.356036,2025-08-14 23:59:59.999000 UTC,300609701.3672803,446384,1170.071366,144848426.4784767,0
2025-08-15 00:00:00.000000 UTC,118295.09,118754.33,118032.32,118749.03,926.15367,2025-08-15 23:59:59.999000 UTC,109643805.1961402,256063,468.63016,55490753.59,0
2025-08-16 00:00:00.000000 UTC,117342.04,117898.99,117231.14,117666.79,936.15112,2025-08-16 23:59:59.999000 UTC,110091544.0139022,157379,479.06914,56335656.83,0
2025-08-17 00:00:00.000000 UTC,117380.66,117499,117172.21,117407.92,434.95514,2025-08-17 23:59:59.999000 UTC,51038421.13,117774,183.26249,21502544,0
2025-08-18 00:00:00.000000 UTC,117405.01,117543.75,115780,115802.33,3537.96982,2025-08-18 23:59:59.999000 UTC,412466694.53447616,597878,1444.56641,168443402,0
2025-08-19 00:00:00.000000 UTC,116227.05,116725.69,115516.82,115760,1063.91272,2025-08-19 23:59:59.999000 UTC,123502436.4993117,321371,415.60142,48264613.69,0
2025-08-20 00:00:00.000000 UTC,112872.95,113413.23,112566.01,112962.01,1514.7512,2025-08-20 23:59:59.999000 UTC,171183640.0468091,336027,678.20317,76657020.4,0
2025-08-21 00:00:00.000000 UTC,114271.23,114691.26,113954.13,114665.14,843.77276,2025-08-21 23:59:59.999000 UTC,96412902.25,185568,457.44414,52276049.99,0
2025-08-22 00:00:00.000000 UTC,112500,112924.37,112335.6,112840.09,599.22209,2025-08-22 23:59:59.999000 UTC,67539037.67,173824,363.78812,41005884.31,0
2025-08-23 00:00:00.000000 UTC,116936,117030,116300,116425.33,882.64315,2025-08-23 23:59:59.999000 UTC,102991799.1513153,209484,370.54827,43258927.28,0
2025-08-24 00:00:00.000000 UTC,115438.06,115666.68,115196,115601.93,1193.35718,2025-08-24 23:59:59.999000 UTC,137713737.5,129125,665.36072,76774531.9,0
2025-08-25 00:00:00.000000 UTC,113493.59,113516.16,112159,113199.99,1458.78883,2025-08-25 23:59:59.999000 UTC,164653935.3346312,406224,697.64196,78729947.86,0
2025-08-26 00:00:00.000000 UTC,110111.98,110111.98,108666.66,109856.01,3231.35418,2025-08-26 23:59:59.999000 UTC,353591683.6719194,792879,1526.40661,167056128.7,0
2025-08-27 00:00:00.000000 UTC,111763.22,111825.16,111092.8,111295.21,1064.99284,2025-08-27 23:59:59.999000 UTC,118709342.2445118,184389,432.30586,48194847.16,0
2025-08-28 00:00:00.000000 UTC,111262.01,111714.28,110862.42,111652.47,651.68518,2025-08-28 23:59:59.999000 UTC,72550991.72,218066,328.71097,36603173.55,0
2025-08-29 00:00:00.000000 UTC,112566.9,112638.64,111425.28,111472.82,1147.71097,2025-08-29 23:59:59.999000 UTC,128492271.5015296,239121,509.8541,57083316.53,0
2025-08-30 00:00:00.000000 UTC,108377.4,108410.73,107912.97,107912.97,1016.98258,2025-08-30 23:59:59.999000 UTC,110054315.1853576,139350,399.69429,43258608.95,0
2025-08-31 00:00:00.000000 UTC,108816.33,109480.02,108801.35,109439.43,1232.26953,2025-08-31 23:59:59.999000 UTC,134519630.5286757,182138,616.10111,67280867.31,0
2025-09-01 00:00:00.000000 UTC,108246.36,108482.98,107631.68,107949.22,1699.00605,2025-09-01 23:59:59.999000 UTC,183582831.1043473,414557,741.26675,80088215.2,0
2025-09-02 00:00:00.000000 UTC,109237.43,109611.11,108883.8,109326.01,1165.52175,2025-09-02 23:59:59.999000 UTC,127290578.7,160382,613.50794,67022488.88,0
2025-09-03 00:00:00.000000 UTC,111240.01,111782.21,110901.06,110961.93,1370.592,2025-09-03 23:59:59.999000 UTC,152656669.9705489,191552,648.14006,72219961.55,0
2025-09-04 00:00:00.000000 UTC,111705.72,112180,111619.86,111844.46,571.01906,2025-09-04 23:59:59.999000 UTC,63888355.67,132987,276.91247,30986437.3,0
2025-09-05 00:00:00.000000 UTC,110730.87,111169.98,110435.75,111053.72,809.90979,2025-09-05 23:59:59.999000 UTC,89682512.92,174697,442.55769,49005106.55,0
2025-09-06 00:00:00.000000 UTC,110660,111307.7,109977,110187.97,5000.29897,2025-09-06 23:59:59.999000 UTC,552785936.5434699,795201,2308.83297,255237426.9,0
2025-09-07 00:00:00.000000 UTC,110187.98,111600,110180,111137.34,5681.29944,2025-09-07 23:59:59.999000 UTC,630447950.1588689,874961,2570.85199,285303923.5404623,0
2025-09-08 00:00:00.000000 UTC,111137.35,112924.37,110621.78,112065.23,11582.40211,2025-09-08 23:59:59.999000 UTC,1295903862.4649603,1744598,5531.65969,618773275.3576307,0
2025-09-09 00:00:00.000000 UTC,112065.23,113293.29,110766.66,111546.39,15379.28248,2025-09-09 23:59:59.999000 UTC,1721465997.906366,2143242,7597.38038,849973176.1775683,0
2025-09-10 00:00:00.000000 UTC,111546.38,114313.13,110917.45,113960,17517.41823,2025-09-10 23:59:59.999000 UTC,1978834750.2223115,2182534,8274.63998,934646697.4823323,0
2025-09-11 00:00:00.000000 UTC,113960,115488.09,113430,115482.69,13676.73119,2025-09-11 23:59:59.999000 UTC,1562241144.956541,2166359,6744.29993,770595422.6905212,0
2025-09-12 00:00:00.000000 UTC,115482.69,116665.63,114740.99,116029.42,15324.10719,2025-09-12 23:59:59.999000 UTC,1772122269.5018637,2481491,7995.57276,924775389.8569396,0
2025-09-13 00:00:00.000000 UTC,116029.41,116298.78,115127.27,115918.29,8269.40394,2025-09-13 23:59:59.999000 UTC,957724220.6497612,1223635,3590.09359,415773029.4393527,0
2025-09-14 00:00:00.000000 UTC,115918.29,116165.19,115135,115268.01,6707.60197,2025-09-14 23:59:59.999000 UTC,775762364.9685991,1237218,3406.90777,393977059.3035421,0
2025-09-15 00:00:00.000000 UTC,115268.01,116757.99,114384,115349.71,13212.51149,2025-09-15 23:59:59.999000 UTC,1522648235.2235153,2857989,6621.3636,763138585.7,0
2025-09-16 00:00:00.000000 UTC,115349.71,116964.27,114737.11,116788.96,10926.9094,2025-09-16 23:59:59.999000 UTC,1265779287.5169268,2047058,5292.18365,613182568.9919184,0
2025-09-17 00:00:00.000000 UTC,116788.96,117286.73,114720.81,116447.59,16754.2454,2025-09-17 23:59:59.999000 UTC,1946083704.6217456,3227418,7975.0019,926282110.8,0
2025-09-18 00:00:00.000000 UTC,116447.6,117900,116092.76,117073.53,11657.23365,2025-09-18 23:59:59.999000 UTC,1367513347.486509,2252654,5717.34538,670700552.9347277,0
2025-09-19 00:00:00.000000 UTC,117073.53,117459.99,115100,115632.38,8992.09065,2025-09-19 23:59:59.999000 UTC,1045792401.4532388,1732471,4020.81483,467345983.0786799,0
2025-09-20 00:00:00.000000 UTC,115632.39,116121.81,115408.47,115685.63,4674.92752,2025-09-20 23:59:59.999000 UTC,541264273.2416894,740451,2276.16483,263511469.8432588,0
2025-09-21 00:00:00.000000 UTC,115685.63,115819.06,115188,115232.29,4511.52219,2025-09-21 23:59:59.999000 UTC,521299751.1504096,945965,2016.72489,233031538.74699312,0
2025-09-22 00:00:00.000000 UTC,115232.29,115379.25,111800,112650.99,20781.71356,2025-09-22 23:59:59.999000 UTC,2348872511.6988754,3045876,9312.35777,1052684266.8981876,0
2025-09-23 00:00:00.000000 UTC,112650.99,113290.5,111458.73,111998.8,12301.3203,2025-09-23 23:59:59.999000 UTC,1383869800.273703,2455729,5543.3609,623665658.7200328,0
2025-09-24 00:00:00.000000 UTC,111998.8,113940,111042.66,113307,12369.25967,2025-09-24 23:59:59.999000 UTC,1394470628.502582,2229837,6100.69487,687826281.2,0
2025-09-25 00:00:00.000000 UTC,113307.01,113510.23,108631.51,108994.49,21231.14957,2025-09-25 23:59:59.999000 UTC,2356639689.9252143,4409953,9511.07937,1055527535.7684448,0
2025-09-26 00:00:00.000000 UTC,108994.49,110300,108620.07,109643.46,14243.01591,2025-09-26 23:59:59.999000 UTC,1557098915.9392595,3257155,6978.29033,762955442.8,0
2025-09-27 00:00:00.000000 UTC,109643.46,109743.91,109064.4,109635.85,5501.78643,2025-09-27 23:59:59.999000 UTC,601947588.9970765,919594,2523.25886,276080500.9941954,0
2025-09-28 00:00:00.000000 UTC,109635.85,112350,109189.99,112163.95,7542.3316,2025-09-28 23:59:59.999000 UTC,832254944.3203354,1484866,3781.87606,417495757.2,0
2025-09-29 00:00:00.000000 UTC,112163.96,114400,111560.65,114311.96,15541.12005,2025-09-29 23:59:59.999000 UTC,1755247635.871136,2442653,7836.68768,884934987.6,0
2025-09-30 00:00:00.000000 UTC,114311.97,114792,112656.27,113065.08,10666.07961,2025-09-30 23:59:59.999000 UTC,1211972184.0972855,2168956,4964.74444,563963936.7191108,0
2025-10-01 00:00:00.000000 UTC,114048.94,114429.76,113966.67,114289.52,669.29496,2025-10-01 23:59:59.999000 UTC,76426478.36,137437,318.34318,36352178.74,0
2025-10-02 00:00:00.000000 UTC,118594.99,119456.92,118368.05,118592.06,2320.02994,2025-10-02 23:59:59.999000 UTC,275928784.4,369183,1204.63763,143281576.8311235,0
2025-10-03 00:00:00.000000 UTC,120529.35,120550.9,120078.75,120221.91,856.49101,2025-10-03 23:59:59.999000 UTC,103030075.6230259,139171,262.15702,31527252.6,0
2025-10-04 00:00:00.000000 UTC,122232.21,122295.56,121982.23,122091.01,475.64697,2025-10-04 23:59:59.999000 UTC,58091662.26,116271,213.8186,26114081.95,0
2025-10-05 00:00:00.000000 UTC,122390.99,122410,122157.7,122244.41,261.13591,2025-10-05 23:59:59.999000 UTC,31927898.46,52378,114.73755,14028651.83,0
2025-10-06 00:00:00.000000 UTC,123482.32,124358.46,123084,123584.95,1474.47086,2025-10-06 23:59:59.999000 UTC,182297374.11923087,382277,761.57611,94176008.27,0
2025-10-07 00:00:00.000000 UTC,124658.54,125082.27,124600,125046.94,535.4452,2025-10-07 23:59:59.999000 UTC,66830441.53,135654,308.91524,38567385.43,0
2025-10-08 00:00:00.000000 UTC,121332.96,122089.68,121276,121832.92,790.37194,2025-10-08 23:59:59.999000 UTC,96216092.26,270056,421.40156,51301648.17,0
2025-10-09 00:00:00.000000 UTC,123306.01,123348.32,122583,122700.8,528.48578,2025-10-09 23:59:59.999000 UTC,64981981.73,131044,188.80364,23210573.5,0
2025-10-10 00:00:00.000000 UTC,121662.41,121874.13,121595.75,121786.26,357.09667,2025-10-10 23:59:59.999000 UTC,43470604.62,118942,197.07259,23990147.45,0
2025-10-11 00:00:00.000000 UTC,112774.49,113178.66,111620.3,112143.65,4004.34367,2025-10-11 23:59:59.999000 UTC,450080127.9899338,605882,1850.16133,207997238.9744974,0
2025-10-12 00:00:00.000000 UTC,110644.4,110685.63,109565.06,110039.84,1449.71411,2025-10-12 23:59:59.999000 UTC,159565061.1842181,334156,618.82561,68105451.11,0
2025-10-13 00:00:00.000000 UTC,114958.81,115888,114766.69,115283.65,1831.14783,2025-10-13 23:59:59.999000 UTC,210997649.1162828,516920,1101.86745,126950202.0261897,0
2025-10-14 00:00:00.000000 UTC,115166,115409.96,114542,114711,1023.79943,2025-10-14 23:59:59.999000 UTC,117773966.2504316,277364,311.71266,35855821.62,0
2025-10-15 00:00:00.000000 UTC,113028.13,113112.41,112384.32,112726.98,1477.97662,2025-10-15 23:59:59.999000 UTC,166729651.2051487,316764,480.5479,54204466.37,0
2025-10-16 00:00:00.000000 UTC,110763.28,111109.65,110361,111005.02,1023.51951,2025-10-16 23:59:59.999000 UTC,113245611.5189193,285677,344.00938,38070105.99,0
2025-10-17 00:00:00.000000 UTC,108194.27,109115.08,107934.4,108980.44,890.83243,2025-10-17 23:59:59.999000 UTC,96708539.47,261865,499.77804,54283277.31,0
2025-10-18 00:00:00.000000 UTC,106431.68,106980.72,106322.2,106951.59,575.43807,2025-10-18 23:59:59.999000 UTC,61384320.51,155740,294.54346,31418675.14,0
2025-10-19 00:00:00.000000 UTC,107185,107267.2,106734.17,106939.99,493.36618,2025-10-19 23:59:59.999000 UTC,52789366.39,148231,254.31408,27217343.13,0
2025-10-20 00:00:00.000000 UTC,108642.77,108642.77,107402.52,108016.9,1452.56796,2025-10-20 23:59:59.999000 UTC,156836409.4,348358,626.04046,67587463.63,0
2025-10-21 00:00:00.000000 UTC,110532.09,110532.09,110128.07,110152.11,549.02436,2025-10-21 23:59:59.999000 UTC,60591245.33,181591,206.86498,22831012.51,0
2025-10-22 00:00:00.000000 UTC,108297.66,108643.61,107841.2,108051.58,2182.45282,2025-10-22 23:59:59.999000 UTC,236108208.9981849,380992,955.72257,103425363.5713935,0
2025-10-23 00:00:00.000000 UTC,107567.45,108443.09,107500,108315.03,696.23445,2025-10-23 23:59:59.999000 UTC,75121085.5,164171,402.02325,43384025.8,0
2025-10-24 00:00:00.000000 UTC,110078.19,110709.22,109983.93,110550.48,611.12551,2025-10-24 23:59:59.999000 UTC,67448912.13,171089,357.24312,39431220.53,0
2025-10-25 00:00:00.000000 UTC,111004.9,111044.86,110672.86,110876.15,256.03075,2025-10-25 23:59:59.999000 UTC,28377416.39,71062,99.56531,11034600.36,0
2025-10-26 00:00:00.000000 UTC,111646.27,111899.56,111544.15,111730.75,460.35098,2025-10-26 23:59:59.999000 UTC,51438955.52,104702,238.15471,26611675.42,0
2025-10-27 00:00:00.000000 UTC,114559.41,115176.47,114362.26,115028.72,1410.72946,2025-10-27 23:59:59.999000 UTC,162017764.9822193,240936,746.3434,85716333.01,0
2025-10-28 00:00:00.000000 UTC,114107.65,114374.2,113788.32,114246.57,663.17207,2025-10-28 23:59:59.999000 UTC,75635953.26,183913,329.10162,37537948.52,0
2025-10-29 00:00:00.000000 UTC,112898.44,112898.45,112254.2,112321.57,714.32724,2025-10-29 23:59:59.999000 UTC,80426018.2,180159,309.77006,34876149.13,0
2025-10-30 00:00:00.000000 UTC,110021.3,110611.74,109703.43,110556.01,810.56277,2025-10-30 23:59:59.999000 UTC,89378301.33,263274,448.35793,49453988.17,0
